,NDC,ingredient_code,rxnrom
38067,00054029225,461016,485465
38068,59651014460,,
38069,37205098078,161,198440
38070,24478010104,,
38071,59746054301,2556,283672
38072,16714080701,725,577961
38073,62756046083,1819,351265
38074,49884080602,51272,895670
38075,67877022001,2231,309112
38076,00363037934,3498,1086767
38077,41167075142,1992,794244
38078,37205082762,20610,1014571
38079,63323034020,20481,1665088
38080,49884064702,,
38081,60505075100,2193,1665005
38082,00472016315,7597,543546
38083,60258086516,114477,403884
38084,00603576521,9997,198222
38085,02359046010,,
38086,68084018101,36437,312941
38087,00363058714,1191,308416
38088,50111078855,18631,749780
38089,68462040355,60223,307731
38090,00603421232,,
38091,00591346753,435,351137
38092,00574082710,10379,835840
38093,00363020765,4278,199047
38094,00121174410,5032,310604
38095,00185074901,1191,994226
38096,68645045954,83367,617310
38097,00378620201,11170,897590
38098,65862080630,641465,724859
38099,00536322301,47613,898694
38100,11917014679,,
38101,63824004124,5032,1244675
38102,00603424721,,
38103,68180015001,4278,310274
38104,49348059045,,
38105,00832059010,1223,1190572
38106,00054029513,85248,403975
38107,62991147601,,
38108,00904563289,,
38109,52747071030,,
38110,00009361006,,
38111,00078038005,352372,899559
38112,63323008650,55018,1928570
38113,00228322906,,
38114,36000019586,,
38115,68462016105,,
38116,00603499121,7804,1049611
38117,00023915630,83947,284497
38118,63323012110,6851,1655959
38119,68462029855,2623,308714
38120,69097012412,38404,199889
38121,52544016528,4124,750264
38122,68001020008,3355,855926
38123,45802088830,7646,402014
38124,00093738201,39786,313586
38125,49884082211,,
38126,54629111301,,
38127,51991090101,21241,246172
38128,50474080303,616739,1251918
38129,59779016230,36387,998740
38130,38779007805,,
38131,45802066033,2582,477451
38132,65224080402,,
38133,00904043040,,
38134,10119005609,,
38135,13811054030,,
38136,63323031161,1908,197435
38137,00591069805,,
38138,00143223001,6057,317110
38139,00093067005,4719,310459
38140,87701040836,,
38141,50383088915,168,197305
38142,16500052227,,
38143,00378520805,17767,308136
38144,66780011502,,
38145,05928000100,,
38146,13668013605,321988,349332
38147,00591054001,,
38148,68382079801,6185,896758
38149,59779050301,7646,402014
38150,00043011908,,
38151,10939018011,,
38152,00173080601,,
38153,66267092806,18631,212446
38154,60505001508,3443,831252
38155,00574704504,7676,312104
38156,00002411530,61381,153046
38157,36000001003,,
38158,54162033505,221147,876193
38159,68001014300,35296,198189
38160,00093440401,2626,429212
38161,00005446923,,
38162,00904589361,42463,904475
38163,00009003101,5492,208712
38164,49884049410,3407,197606
38165,57237004705,40254,1099678
38166,11523131402,11423,1117243
38167,00536138912,8163,312398
38168,62135019122,214342,359296
38169,68084039665,161,238154
38170,43547030303,89013,402131
38171,16729028001,89013,349545
38172,43547031109,5487,200284
38173,00078068166,1424911,1425230
38174,00832051000,19257,857336
38175,59762134201,187832,483442
38176,59762007401,5492,197782
38177,64376064801,161,856987
38178,00555099702,4452,313979
38179,68752021060,1418,486131
38180,16714044801,704,856845
38181,76282021305,36437,312941
38182,38779041109,,
38183,67877012405,9793,106351
38184,64980019501,5487,898367
38185,23155014601,281,197310
38186,00115551110,8703,351133
38187,00527133601,3640,283535
38188,33358005104,,
38189,65162076511,11289,855324
38190,51862056406,4124,750244
38191,45802014026,5640,197803
38192,69367015804,10572,208545
38193,51991085301,73044,200257
38194,68382002401,1202,197379
38195,16714037404,28439,198429
38196,43547025510,20352,200031
38197,11917007499,,
38198,67253070006,9639,859186
38199,50428381541,,
38200,50383077816,24947,702249
38201,54569438100,,
38202,58394063603,4249,1666317
38203,50428969188,,
38204,00603616002,,
38205,00054019713,68099,199193
38206,54569512400,,
38207,00067400546,10637,1037248
38208,64380086108,8591,628953
38209,52565001829,2582,309333
38210,68180084611,4124,1423123
38211,47781053401,161,1249617
38212,41167006108,,
38213,67457022220,11124,1807513
38214,00078046915,614373,616161
38215,51801000130,34296,1088774
38216,00338051914,9949,805127
38217,50474020050,,
38218,16714069701,73645,313564
38219,68084077725,161,1148399
38220,00025152534,140587,213469
38221,60505026201,5487,898362
38222,00093078486,,
38223,37000023297,,
38224,68382085605,5487,310812
38225,10370016006,,
38226,43386035601,161,857002
38227,65862078030,5487,403854
38228,33342009607,300195,349251
38229,33342012110,136411,577033
38230,52565003360,4053,310152
38231,64253022233,,
38232,00078041520,141704,977440
38233,00009454402,119565,855195
38234,00527136906,3102,197555
38235,54879000200,4110,995607
38236,63736012003,33199,763066
38237,00193146621,,
38238,64679057204,,
38239,08333950605,,
38240,65162005350,2556,200371
38241,00378718605,6809,861010
38242,63010002770,134527,542370
38243,90891020177,,
38244,63824017263,,
38245,68791010104,25126,1191309
38246,00904625161,,
38247,65862044830,73645,313565
38248,16729009401,68149,199058
38249,54838057059,89013,485496
38250,00168026550,1514,848176
38251,66993068130,61381,312078
38252,42292003820,10582,966253
38253,87701040606,,
38254,50458009005,4337,583490
38255,60505367303,32937,1738803
38256,00069259999,11124,239209
38257,43068010402,73178,848742
38258,00378121589,82122,199884
38259,00067434760,24947,885580
38260,62756018418,32624,312137
38261,24385062326,,
38262,62756026002,39998,314285
38263,00378207201,29046,311353
38264,00212284371,,
38265,60258018301,,
38266,00472040015,2590,861495
38267,45802023701,9525,667904
38268,40986001773,,
38269,16714068502,36567,200345
38270,68462010810,38404,199888
38271,00641139735,2403,1730076
38272,52817027010,19484,854905
38273,50428033847,,
38274,16729032115,321064,349401
38275,11917017045,,
38276,49348033510,,
38277,68084008801,,
38278,59746017110,8640,198144
38279,13668020730,69749,722134
38280,52565000855,6387,1543069
38281,68455010697,,
38282,42543000210,6918,866514
38283,68084042301,3423,897696
38284,50730001082,,
38285,00093433901,,
38286,16837087330,,
38287,53885042001,,
38288,00406324901,3423,897710
38289,65862014990,25025,310346
38290,63824017563,3289,1373128
38291,00781153301,,
38292,00085143001,,
38293,24385035122,8896,1117562
38294,68180021203,52175,979480
38295,12547063633,,
38296,51672129206,5492,1370750
38297,00299450075,,
38298,65862001130,36437,312940
38299,00338001306,11295,540930
38300,43547043009,8703,477562
38301,36000000924,2551,1665212
38302,50242012206,1592254,1868016
38303,00131326632,,
38304,00054023525,7052,892582
38305,62011008402,3642,1094549
38306,51079044520,10582,966225
38307,00363061501,6146,1090046
38308,00555188302,,
38309,57145000569,,
38310,16714044601,704,856783
38311,38779193504,,
38312,00832030000,2403,991039
38313,00005445174,,
38314,37205056534,3498,1049906
38315,00603548332,8787,856457
38316,16252061690,301542,859747
38317,54022109801,,
38318,63481068701,6387,1011705
38319,50742026001,7417,1812011
38320,54569419700,,
38321,50428478930,,
38322,00536781710,1897,1297389
38323,41163056008,3289,1094538
38324,49035006764,7299,204602
38325,00904651161,89013,349545
38326,08496313601,,
38327,10939084233,,
38328,50428265278,,
38329,64376013155,82122,199885
38330,52372090610,,
38331,49281041650,,
38332,65862022660,21212,197517
38333,16500055281,,
38334,00005446367,,
38335,67253020110,7984,834102
38336,67386021165,14851,860898
38337,00078042516,27334,701882
38338,10631012204,41208,1790329
38339,08373025529,,
38340,00456133101,,
38341,68001032103,42347,993557
38342,69238183401,10582,892246
38343,51079021103,83367,259255
38344,43547027950,83818,200096
38345,31604002678,,
38346,51672125801,2590,861495
38347,50428670995,,
38348,13668010501,6057,353538
38349,61314014410,134615,861208
38350,64720023710,6901,1091497
38351,65162005203,2556,283672
38352,67618015008,8611,211108
38353,00299391808,,
38354,00143995120,723,308194
38355,00067502014,7407,198030
38356,16714068203,36567,314231
38357,59212070148,8638,647127
38358,08222093196,,
38359,63824002336,5032,891297
38360,00378047377,40254,1099569
38361,54092038701,3288,861226
38362,11917009424,,
38363,67253014645,,
38364,49230064441,214342,359296
38365,50242014301,612865,2106075
38366,24689090705,1827,866083
38367,08290236712,,
38368,00065041928,,
38369,57237020699,52175,979480
38370,57664039988,4821,310488
38371,68180097301,10582,966225
38372,24385050572,36387,998740
38373,52544092008,32675,404448
38374,00944305202,4257,1719225
38375,63739035510,15996,311725
38376,65862021801,25037,309054
38377,37205073510,7812,1000990
38378,00472034356,5492,106258
38379,00378064010,8640,312617
38380,70000041502,221147,880407
38381,76385013401,7226,198007
38382,00363024610,161,1092189
38383,00591351004,2599,998679
38384,00066043115,,
38385,11917011271,,
38386,50428035047,,
38387,00536323110,161,198440
38388,49884076378,4337,197696
38389,31604001893,,
38390,55111012390,83367,617311
38391,00521291100,,
38392,00143988801,723,313797
38393,00781112301,5487,310812
38394,50428033863,,
38395,68180089213,4124,1427301
38396,00363014175,4278,199047
38397,45802043401,2623,309367
38398,50428317694,,
38399,16729013716,2598,197528
38400,62584089701,4511,310410
38401,00781716119,1418,1540241
38402,00093724406,,
38403,49884046565,2447,848943
38404,54629794101,2418,857466
38405,63824019320,3289,1372652
38406,49348073737,5032,1044949
38407,43547040111,4603,310429
38408,50428300262,,
38409,68001020900,29046,197884
38410,49348015472,1291,1366116
38411,00781538292,83367,617310
38412,00555083305,11289,855332
38413,16837029125,,
38414,00363057195,87636,1116528
38415,69452015020,40254,1099681
38416,08881609700,,
38417,41163027172,,
38418,68180046406,36567,198211
38419,50228011501,4493,313989
38420,74300000319,,
38421,00363054211,5032,1304111
38422,00406048505,161,993890
38423,50428047777,,
38424,61442032301,2599,884189
38425,11845014479,,
38426,24208031705,8638,1012021
38427,37000001903,19478,211915
38428,00378773497,26225,312087
38429,83490023001,,
38430,00603388828,,
38431,00093867575,723,617993
38432,00536100836,1191,318272
38433,75137058507,9525,210140
38434,64980051110,2582,562266
38435,60505017102,,
38436,00781508801,,
38437,00517460125,1546438,1731582
38438,00378180077,10582,966220
38439,70377000415,36567,198211
38440,00904647561,1292,197391
38441,68001022000,,
38442,24208050505,1813,1150836
38443,63481043970,,
38444,64455073030,,
38445,00591085301,,
38446,50580029710,161,1243440
38447,00781365569,67108,854252
38448,69097014912,28439,198427
38449,38415005631,,
38450,68001010500,40254,1099563
38451,49348000438,797541,582901
38452,08290329410,,
38453,79854000615,,
38454,00641092821,8745,992460
38455,00078031406,,
38456,00002143611,2058846,2058877
38457,55111051930,38400,349591
38458,50111064801,4493,310385
38459,45802000403,5492,310891
38460,23155004610,5487,197770
38461,50428920206,,
38462,16500053503,47613,898694
38463,51927120200,,
38464,68462030529,7514,748961
38465,65597010330,321064,352200
38466,00591060605,6185,896762
38467,59746023201,,
38468,50580072638,20610,1020026
38469,68462012705,25480,310434
38470,08137009215,,
38471,50428195703,,
38472,49348015078,33199,250387
38473,50383002105,10600,1992303
38474,43353054345,,
38475,00944462801,4257,1741409
38476,70954000520,32675,863664
38477,69367013406,25480,310433
38478,60505056001,7623,312075
38479,69097040707,6918,866436
38480,70000042001,1191,318272
38481,68180097403,10582,966249
38482,59212070048,8638,668658
38483,00603363316,,
38484,70074056412,,
38485,68382020405,25480,310433
38486,00591352530,6387,1745091
38487,23900001427,,
38488,65162008774,28031,348506
38489,62103033440,11423,708074
38490,23155011110,8787,856457
38491,60258085001,3013,866144
38492,00363065640,3289,1113705
38493,00185050501,18867,898723
38494,37205018771,161,198440
38495,00182507945,,
38496,60432083716,1767,1358993
38497,00065427325,135391,1601091
38498,10702001010,5553,995218
38499,60758077305,35827,860103
38500,08881609231,,
38501,50428346754,,
38502,67457058406,321208,861365
38503,00006360361,719872,1486841
38504,68001028000,3355,855906
38505,62332002790,52175,979485
38506,59651003247,5640,197803
38507,43598029390,187832,483450
38508,57664039488,39786,314277
38509,59762018203,,
38510,56062035934,5032,996520
38511,00487990402,,
38512,65862004405,5487,197886
38513,00777310402,4493,205535
38514,45802036342,,
38515,00172436660,6185,896766
38516,72140063377,8091,1052954
38517,50428176758,,
38518,37000026003,,
38519,50428348646,,
38520,60505700902,4337,245136
38521,29300011510,38404,199888
38522,40985027139,2418,199362
38523,50428695906,,
38524,51672126901,1514,197407
38525,00062192001,,
38526,11917007983,,
38527,70074057334,,
38528,00363045678,7407,314119
38529,16729026129,7145,485020
38530,37205055065,21406,252761
38531,00245018111,,
38532,54868604900,,
38533,50428109801,,
38534,55111015810,7646,198051
38535,57237010201,6918,866511
38536,50580087411,,
38537,49884072401,5552,197797
38538,65862020901,6980,197985
38539,00093031801,3443,833217
38540,00093834301,4815,310534
38541,10158000407,,
38542,00781605470,60207,1923432
38543,00703367101,6851,1655960
38544,69238148901,1808,197417
38545,00378535201,8076,198078
38546,63739012510,10355,198242
38547,68084086501,20352,200032
38548,00078047211,,
38549,51552024206,,
38550,59762480205,,
38551,73796033514,,
38552,00904026013,,
38553,48582000155,,
38554,08137008809,,
38555,37205030240,19478,308762
38556,61442011601,25789,199246
38557,37205032063,,
38558,08363776101,,
38559,49884065909,214354,153823
38560,51862022701,,
38561,68001021400,,
38562,00781320885,2193,1665021
38563,11917014165,,
38564,50428212928,,
38565,00067602415,,
38566,00386000803,,
38567,68682075002,18747,885857
38568,38779246103,,
38569,00591034801,5487,310818
38570,11917009485,,
38571,59762669203,7417,1812015
38572,42291018101,161,889520
38573,50458059210,35636,312830
38574,16714038603,,
38575,00536302934,7407,314119
38576,00245014760,703,834346
38577,37205039287,,
38578,00032121201,6406,863841
38579,00781610246,723,617423
38580,00145009025,16818,213069
38581,51552009606,,
38582,65162076410,11289,855318
38583,69097094512,83367,617310
38584,54092051502,40114,862015
38585,00143965430,36437,312938
38586,00054873925,8640,198144
38587,00597005801,77492,863671
38588,55111034101,17767,898342
38589,98939000258,,
38590,64679096105,18631,749783
38591,51672402504,703,833528
38592,67253032036,6851,105585
38593,57664050389,57258,313413
38594,00338004802,9863,486515
38595,25021016224,7773,1743549
38596,37205063817,6146,311237
38597,49884076553,57258,485484
38598,58468013202,214824,861377
38599,61787044202,1992,213109
38600,73913123478,,
38601,00777236889,,
38602,00409329905,56443,237371
38603,00536439135,,
38604,00054007725,38413,198371
38605,68382039801,8591,198116
38606,17478019055,,
38607,56151060101,,
38608,50428235157,,
38609,00406839001,7052,891874
38610,68001020603,6185,896766
38611,76282024990,321988,351249
38612,31722033501,11289,855296
38613,65862029935,4450,310352
38614,41100080521,,
38615,47781053605,161,238154
38616,10147170007,28031,311204
38617,65162006205,10156,313123
38618,00078048815,17767,724891
38619,00093610812,4493,310386
38620,00093081001,7531,198045
38621,16729000710,36567,200345
38622,59137054004,6851,1544398
38623,54505033210,5492,197782
38624,00591354160,42347,993518
38625,61442012701,41493,152695
38626,62011011001,5499,91349
38627,00603026521,,
38628,42291083310,10737,856377
38629,16571021130,4450,197698
38630,16729015301,35296,198188
38631,08484071950,,
38632,51079015420,,
38633,00904522951,,
38634,00228322806,,
38635,00003377412,1597876,1657196
38636,16714089601,4821,315107
38637,70074064901,,
38638,38779198708,,
38639,16714035601,114477,311290
38640,11917009438,,
38641,00944262004,,
38642,00363088210,9796,198857
38643,55111020005,36567,198211
38644,70074053590,,
38645,16729031716,32675,863636
38646,00264446030,9949,1799886
38647,69367016304,8120,1094104
38648,76385012450,6845,197944
38649,43386087101,3288,884385
38650,00121050400,161,993755
38651,08137116138,,
38652,56151081001,,
38653,00781286531,,
38654,64679093702,,
38655,31722053301,6845,197943
38656,00173072100,,
38657,11917007559,,
38658,47335038283,72625,596930
38659,54629009501,9346,204625
38660,00573016443,5640,895664
38661,50428739575,,
38662,16714035501,114477,311289
38663,00185006510,2598,197529
38664,50428233005,,
38665,00378044501,5487,866491
38666,00378181377,10582,966224
38667,00378815677,6901,1091170
38668,47335030788,39993,854894
38669,11822382300,,
38670,00603465402,88249,242438
38671,00078061415,,
38672,68462029735,21090,309289
38673,00603026821,,
38674,00603307902,,
38675,17478021410,,
38676,24208031510,8536,244967
38677,60505267603,89013,349553
38678,60505255201,25480,310434
38679,00603385532,,
38680,50458017815,4124,749853
38681,00182615537,,
38682,55150028220,325642,1734683
38683,00536589653,7407,198030
38684,50111039803,5470,905199
38685,42858086906,10402,197634
38686,11917004682,4850,310519
38687,51552046502,,
38688,00062165002,,
38689,00023932115,134615,861206
38690,51927365300,,
38691,00002144511,1745099,1745108
38692,08290329515,,
38693,45802073684,1418,1540241
38694,36000019840,,
38695,43538017069,2582,1091339
38696,00043056604,,
38697,11845011135,,
38698,00781804531,641465,861960
38699,42135010003,,
38700,00121079916,114477,403884
38701,74312007961,1588,240952
38702,65862064130,18631,308460
38703,42858030125,3423,897696
38704,70710115803,27169,205285
38705,60505267703,89013,349547
38706,00363017324,,
38707,50580051424,161,828557
38708,00591217101,161,857391
38709,38703010120,,
38710,08222440006,797541,797544
38711,00078037205,6901,1091197
38712,00363037478,161,308297
38713,00781187431,723,562251
38714,45802030367,,
38715,51672411704,7597,312055
38716,00002322930,38400,352320
38717,51224010750,6809,860981
38718,27241016430,72625,616402
38719,00766041978,6873,352178
38720,49022047625,,
38721,51991083933,257844,829500
38722,55111068209,5640,206905
38723,63739035010,29046,314077
38724,68084078725,,
38725,69543036716,21183,543014
38726,47335057686,114477,846378
38727,49022042821,,
38728,00686067620,,
38729,68180039701,140587,205323
38730,00113082529,6932,998540
38731,24385099874,20610,1014678
38732,00078033705,32624,261360
38733,00143126801,,
38734,51079008620,15996,311725
38735,00409191832,9863,1661424
38736,00409792603,4850,1795252
38737,00179801430,2623,309367
38738,51862028403,24941,1359134
38739,69452011520,21241,246172
38740,55513073001,993449,1046402
38741,69367012204,5487,310798
38742,10370022001,,
38743,65862058401,17767,898356
38744,16571030316,,
38745,13107000701,2556,309314
38746,68180085413,4124,748868
38747,00603155058,,
38748,66593312502,,
38749,45802000910,25126,1191299
38750,68180061407,51272,721791
38751,49348058783,,
38752,23594004003,,
38753,16729014701,51272,312743
38754,16500005402,3289,1299662
38755,11845014770,,
38756,50486055032,1399,1542803
38757,56062072415,8896,1117562
38758,00093630012,,
38759,63739055910,2551,309309
38760,49884076478,4337,245136
38761,42037010517,,
38762,60432054104,,
38763,00078037005,6901,1091167
38764,74312002843,4511,198641
38765,60505068100,20481,1665088
38766,57881044410,26225,998035
38767,46122010478,161,308297
38768,68084024101,6963,993470
38769,76282021260,36437,312940
38770,68001016300,8745,992475
38771,67457042612,5093,1719646
38772,43598022253,,
38773,41163017526,,
38774,50383064150,,
38775,65862066130,89013,602964
38776,44523042540,,
38777,00555101016,,
38778,00121057716,6218,391937
38779,68462036101,,
38780,00185011701,6185,896762
38781,63304061501,3640,700408
38782,00525804990,,
38783,57896094101,5640,310965
38784,37205031897,,
38785,64679092805,29046,311354
38786,00904582960,,
38787,54458099110,5487,197887
38788,24338060216,11377,1098478
38789,68180097103,10582,966224
38790,68001039908,4493,310384
38791,00409471302,6387,1737566
38792,51991033301,20220,1012904
38793,00527221737,6916,197978
38794,49348058883,,
38795,12843054350,,
38796,46287000604,56512,1799654
38797,16714058801,,
38798,00781517501,68149,200060
38799,00378204501,42316,313190
38800,68001014203,35296,198188
38801,00603156756,8638,283077
38802,66993089749,1514,848180
38803,55150030610,8727,312644
38804,70000020501,161,307668
38805,10135018001,4511,198640
38806,59762205801,136411,1307427
38807,13925016112,10223,999613
38808,51079063220,8629,198141
38809,68682010830,7417,1812011
38810,66582041476,341248,352304
38811,12843010111,1191,211874
38812,00591578805,,
38813,60505017007,42463,904475
38814,00527132410,3407,1245443
38815,00597001314,,
38816,00074712653,40254,1099571
38817,63739068401,5640,197806
38818,50742010401,4603,310429
38819,28785010150,,
38820,64679042201,,
38821,00591034705,5487,199903
38822,63304062601,4603,197732
38823,00378797055,7213,836358
38824,52817019110,21949,828348
38825,65862077430,195085,349477
38826,70677003001,7407,198031
38827,23900001253,7812,1001066
38828,00536193807,11256,664789
38829,53807016201,9796,198857
38830,69367022001,9863,313009
38831,00472080302,3254,197572
38832,49483062310,6809,860975
38833,68001015200,20352,200033
38834,00115169001,1827,866094
38835,51552037604,6585,1053346
38836,33342006010,32968,309362
38837,11527005740,29787,311498
38838,51927118600,,
38839,00363029214,5640,310965
38840,00603506121,8076,198077
38841,45802043803,5492,106258
38842,68645019059,6918,866514
38843,08508112005,,
38844,00496080004,,
38845,60505260401,,
38846,00944462601,4257,1741409
38847,61748001330,,
38848,00054458127,103,197931
38849,00254203601,161,856999
38850,00781522201,20352,200031
38851,63323016201,35827,1665461
38852,16714038901,2177,309048
38853,00004026043,68149,616435
38854,00904633435,37935,1052943
38855,13668014090,33738,317573
38856,00904582493,2418,199362
38857,68462034105,,
38858,16571020210,3355,855906
38859,08290320119,,
38860,45802015449,,
38861,16714006204,,
38862,00378182301,,
38863,73796001042,,
38864,50383031109,25480,283523
38865,00603497502,,
38866,50383066430,,
38867,60432083704,1767,1358993
38868,59310020480,,
38869,37205037089,6468,978010
38870,54458030031,,
38871,29300012801,5487,310798
38872,43547025710,20352,200033
38873,15127030410,7812,1000990
38874,61314034202,8163,1234579
38875,43547040210,4603,313988
38876,31722063231,260101,312122
38877,08317238131,,
38878,68382059805,3443,830801
38879,31722033401,11289,855344
38880,68462016010,,
38881,00081074688,1291,1359350
38882,00904641861,57258,313413
38883,00363016115,161,1092189
38884,00409791819,4850,1795498
38885,50428046378,,
38886,55111014630,4450,197700
38887,00178079630,,
38888,00299391416,,
38889,24385051726,1767,1053258
38890,62175089146,83367,617310
38891,00121477600,6703,860225
38892,64720040110,6901,1806181
38893,00781598901,2626,197536
38894,00093092810,6472,197905
38895,60801000004,,
38896,11534018701,161,889520
38897,45802088726,25126,1191307
38898,00065030355,1223,1190664
38899,62332020630,69749,722126
38900,41100080610,,
38901,00054317644,3264,309684
38902,00074331290,,
38903,00527169501,161,238154
38904,08373081111,,
38905,63323028004,4603,1719291
38906,15482057205,,
38907,60505608004,,
38908,00363065638,3289,1113705
38909,68682051382,10753,313453
38910,51552044706,,
38911,00555105786,6064,404065
38912,00527141301,5487,310798
38913,00074631613,,
38914,08290206338,,
38915,00555906667,4124,750267
38916,43386079405,3640,1650143
38917,00574082701,10379,2047882
38918,50383077930,6218,391937
38919,13668006730,69749,349483
38920,00781317796,2191,1659283
38921,64193042302,314504,1660001
38922,00002323430,4493,725068
38923,00603509228,,
38924,24486040120,,
38925,00093171201,11289,855288
38926,55111036031,275635,403841
38927,37000081976,,
38928,13107000305,15996,314111
38929,37000041885,,
38930,68382004603,9344,248109
38931,00115167801,46041,904419
38932,65862070460,115698,313777
38933,16714078201,2590,861448
38934,00378808545,10753,313450
38935,00781335095,8339,1659137
38936,45963020211,,
38937,00095008851,3264,797023
38938,00781317307,37418,1657160
38939,64980015901,8886,905168
38940,17474300205,,
38941,61748011114,,
38942,00173066300,68244,213484
38943,00904592561,5093,310672
38944,00363076616,161,307668
38945,55111059490,88249,242438
38946,58826070508,,
38947,52569013649,,
38948,00781132401,21949,828348
38949,38396030576,,
38950,00228141003,28439,900164
38951,69097022843,3640,1650030
38952,42543049305,620,849389
38953,63739068210,281,197311
38954,00006027528,,
38955,31604011505,,
38956,50428184707,,
38957,11917013266,,
38958,00003411101,,
38959,51079055067,281,197312
38960,57237001401,77492,863669
38961,00574416035,7299,309679
38962,00093733606,38404,205315
38963,10939001101,,
38964,81421002204,,
38965,00065039605,3001,1298356
38966,69680012035,6387,1543069
38967,43547028111,321988,349332
38968,59011025630,39993,1232200
38969,10135015260,161,198440
38970,67877031745,10759,1085644
38971,23155050005,5553,995218
38972,00264738560,11295,540930
38973,65483049514,,
38974,62756079813,40254,1099870
38975,65862019101,21949,828348
38976,49348091809,161,1092189
38977,49884057611,17767,722137
38978,49884002001,6058,314055
38979,00363073745,6932,992775
38980,00074372790,10582,966271
38981,11917012314,,
38982,00074374716,,
38983,24208041110,134615,861200
38984,50428289017,,
38985,76388088025,10485,105590
38986,42858070101,10438,313291
38987,00169643810,139825,847241
38988,00186070210,,
38989,37000041997,,
38990,67253090250,596,197321
38991,68084067301,6918,866412
38992,24385033240,6581,253017
38993,87701024725,,
38994,00378459805,6918,866419
38995,50428829897,,
38996,54505032709,3288,884535
38997,50428416122,,
38998,00955105290,214824,861375
38999,16729021615,36437,312941
39000,16714083201,1808,197418
39001,68180029603,72625,596934
39002,00085031402,1102129,1102136
39003,50428115646,,
39004,61703042153,10454,1305205
39005,42543071310,32968,309362
39006,60258023916,,
39007,00781713654,4083,241527
39008,70710145602,2590,861495
39009,50428016638,,
39010,50428048253,,
39011,57237023305,10180,198335
39012,58914080344,,
39013,57237002920,723,308194
39014,00115148701,725,861221
39015,49735001842,,
39016,50242007301,,
39017,00193707025,,
39018,00093423601,7226,198007
39019,50428278333,,
39020,00093735156,17128,311277
39021,64720032809,,
39022,65862067699,596,308047
39023,66993004630,38400,608139
39024,00536101810,6676,995632
39025,00093598527,3992,727316
39026,68180089373,4124,1427300
39027,59779036722,3498,1049630
39028,50458060801,679314,1650974
39029,49884057994,,
39030,45802010639,8896,1242399
39031,00185007210,6472,197904
39032,55111023105,42463,904475
39033,68084081825,2597,857301
39034,62756072060,6373,1922759
39035,16714085303,6918,866436
39036,51079081720,42316,313190
39037,00006499500,797752,1658150
39038,38396052275,,
39039,00023079830,2062,1188426
39040,52569013563,,
39041,00703950303,10180,1809083
39042,59987010125,,
39043,00378697693,358263,2123194
39044,54458079924,,
39045,50484001090,58939,1149617
39046,58980062415,,
39047,11673052731,28889,311373
39048,10119000238,,
39049,00456320014,6719,996634
39050,00062021460,,
39051,45802008386,,
39052,10158007704,,
39053,00406324401,3423,897702
39054,63304033801,18867,898687
39055,00517281025,9863,1807637
39056,08290309625,,
39057,00228267311,9997,198222
39058,25021016399,7773,312127
39059,50428213447,,
39060,00093085205,,
39061,63304050501,281,197313
39062,42806008801,4083,197658
39063,00121074416,5032,310604
39064,08004009260,,
39065,53265026210,,
39066,00406052305,7804,1049214
39067,00168020130,2582,309333
39068,16714076301,29365,313921
39069,59762453809,,
39070,00574050810,24942,198630
39071,51672129401,2590,861434
39072,00093747705,68149,200060
39073,23155005101,7597,312059
39074,60505530701,281,197313
39075,08470383001,,
39076,62379000506,797541,797544
39077,54092046801,3288,1927632
39078,59779044870,7407,198030
39079,76385011601,9947,1923424
39080,54458093010,,
39081,65162083594,281,197312
39082,24208053535,4678,864650
39083,00065804603,,
39084,50474059440,114477,261335
39085,65162077702,190376,311347
39086,08554197101,,
39087,96295010931,,
39088,51672128103,3254,204135
39089,68645022159,,
39090,50428232566,,
39091,00406036601,,
39092,68645047490,,
39093,00378441501,4501,1298088
39094,67253001342,,
39095,00067011636,,
39096,00555900942,4124,751871
39097,61314063136,7299,309679
39098,69315030930,21090,309290
39099,62332013390,321064,349405
39100,66733095823,318341,1657664
39101,37000026585,,
39102,36800046267,3498,1049909
39103,62011018301,161,307668
39104,67877031224,,
39105,57896038124,6468,978010
39106,49614063078,,
39107,68180048101,36567,200345
39108,67877022405,25480,310432
39109,51248015103,322167,539815
39110,00054011625,72302,312845
39111,00135019602,7407,351433
39112,00363019602,7407,198031
39113,16252057030,35296,845488
39114,50428211344,,
39115,00186077760,1116632,1116639
39116,62756035664,26225,312087
39117,00378135205,5487,310812
39118,00378105301,3827,858817
39119,76282015210,41493,311486
39120,00113047978,3498,1049630
39121,11444022701,,
39122,00904685207,28889,311372
39123,00536135501,1596,198509
39124,60793052501,,
39125,16714059102,3407,197606
39126,49884056111,28439,900164
39127,16714095401,725,541363
39128,50742065601,2101,197446
39129,68382007016,42463,904458
39130,96295011226,,
39131,45802003983,18603,1797883
39132,53489038701,6984,197986
39133,00143134705,,
39134,54838014440,161,307675
39135,00143988701,723,308189
39136,66993066330,72625,596930
39137,24338010013,4053,863606
39138,65162064310,4441,886671
39139,00093006456,114979,854868
39140,63851061201,,
39141,43598043701,4917,198040
39142,30768000676,4511,198641
39143,50268085415,11248,313896
39144,00065035902,3001,1298360
39145,00781334209,,
39146,37000041951,,
39147,13533013101,798304,2106334
39148,00574027405,8591,312529
39149,50428797749,,
39150,49808019460,1418,866054
39151,42291031801,5521,979092
39152,64679057104,,
39153,94046000133,,
39154,00591367105,31448,311893
39155,24385053576,1191,308416
39156,00603318121,,
39157,00781145201,4821,310490
